DATAFLOW,LAST UPDATE,freq,isco08,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IE,2014,17.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IE,2019,1.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IS,2014,13.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IS,2019,30.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IT,2014,8.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,IT,2019,7.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LT,2014,6.1,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LT,2019,11,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LU,2014,25.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LU,2019,31.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LV,2014,4.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,LV,2019,9.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,MT,2014,17.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,MT,2019,15.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,NL,2014,16.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,NL,2019,19.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,NO,2014,13.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,NO,2019,19.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,PL,2014,2.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,PL,2019,3.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,PT,2014,13,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,PT,2019,22.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,RO,2014,0.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,RO,2019,0.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SE,2014,15.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SE,2019,20.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SI,2014,9.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SI,2019,17.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SK,2014,6.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,SK,2019,10.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-29,PC,UK,2014,7.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,AT,2014,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,BE,2014,14.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,BG,2014,3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,CY,2014,5.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,CZ,2014,14.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,DE,2014,15.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,DK,2014,16.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,EE,2014,6.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,EL,2014,4.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,ES,2014,16.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,EU27_2020,2014,12.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,EU28,2014,12.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,FI,2014,18.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,FR,2014,16.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,HR,2014,5.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,HU,2014,5.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,IE,2014,19.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,IS,2014,14.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,IT,2014,9.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,LT,2014,6.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,LU,2014,27.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,LV,2014,7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,MT,2014,15.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,NL,2014,18.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,NO,2014,14,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,PL,2014,5.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,PT,2014,11.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,RO,2014,0.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,SE,2014,20.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,SI,2014,9.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,SK,2014,8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-44,PC,UK,2014,10.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,AT,2014,16.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,AT,2019,20.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,BE,2014,17.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,BE,2019,27.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,BG,2014,2.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,BG,2019,2.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,CY,2014,5.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,CY,2019,9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,CZ,2014,17.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,CZ,2019,16.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,DE,2014,17.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,DE,2019,21.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,DK,2014,22.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,DK,2019,30.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EE,2014,6.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EE,2019,16.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EL,2014,5.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EL,2019,7.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,ES,2014,16,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,ES,2019,17.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EU27_2020,2014,13.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EU27_2020,2019,17.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,EU28,2014,13.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,FI,2014,20,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,FI,2019,23.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,FR,2014,17.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,FR,2019,30.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,HR,2014,7.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,HR,2019,12.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,HU,2014,6.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,HU,2019,11.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IE,2014,19.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IE,2019,5.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IS,2014,15.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IS,2019,28.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IT,2014,10.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,IT,2019,9.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LT,2014,8.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LT,2019,13.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LU,2014,26.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LU,2019,34.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LV,2014,8.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,LV,2019,13.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,MT,2014,13.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,MT,2019,13.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,NL,2014,22.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,NL,2019,27.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,NO,2014,14.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,NO,2019,19.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,PL,2014,6.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,PL,2019,10,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,PT,2014,11.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,PT,2019,20.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,RO,2014,1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,RO,2019,3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SE,2014,20.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SE,2019,26.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SI,2014,10.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SI,2019,15.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SK,2014,10.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,SK,2019,11.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,TR,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y15-64,PC,UK,2014,11.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,AT,2014,22,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,AT,2019,19.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,BE,2014,13.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,BE,2019,27.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,BG,2014,1.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,BG,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,CY,2014,7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,CY,2019,9.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,CZ,2014,14.3,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,CZ,2019,10.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,DE,2014,16.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,DE,2019,22.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,DK,2014,18.9,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,DK,2019,27.5,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EE,2014,5.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EE,2019,19.2,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EL,2014,6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EL,2019,2.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,ES,2014,20.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,ES,2019,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EU27_2020,2014,13,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EU27_2020,2019,16.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,EU28,2014,12.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,FI,2014,22,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,FI,2019,18.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,FR,2014,13.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,FR,2019,34.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,HR,2014,5.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,HR,2019,2.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,HU,2014,5.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,HU,2019,12,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IE,2014,13.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IE,2019,8.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IS,2014,14.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IS,2019,20.9,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IT,2014,10.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,IT,2019,8.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LT,2014,4.8,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LT,2019,19.6,u,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LU,2014,24.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LU,2019,27.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LV,2014,7.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,LV,2019,8.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,MT,2014,16.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,MT,2019,10.2,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,NL,2014,19.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,NL,2019,17.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,NO,2014,8.6,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,NO,2019,20.4,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,PL,2014,4.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,PL,2019,10,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,PT,2014,11.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,PT,2019,21.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,RO,2014,0.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,RO,2019,0.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,RS,2019,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SE,2014,18.5,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SE,2019,20.8,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SI,2014,9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SI,2019,13.1,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SK,2014,5.7,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,SK,2019,9.9,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,TR,2014,0,,
ESTAT:HLTH_EHIS_AM6U(1.0),17/10/2022 23:00,A,OC2264,DEG2,M,Y25-34,PC,TR,2019,0,,
